credit_score,annual_income,loan_amount,employment_length_years,debt_to_income_ratio,num_previous_defaults,loan_term_months,interest_rate,home_ownership,loan_purpose,default
308,47316.3,20444.59,4.5,0.252,0,36,21.26,RENT,credit_card,1
467,48820.02,34603.75,19.7,0.35,0,36,16.41,MORTGAGE,home_improvement,0
627,41208.41,38387.97,7.5,0.181,0,36,10.9,MORTGAGE,home_improvement,0
395,164898.98,23490.38,6.4,0.163,0,36,20.1,OWN,credit_card,0
556,40711.7,28824.18,0.4,0.055,0,60,14.14,RENT,major_purchase,0
848,60017.67,11522.89,6.1,0.55,0,60,4.0,RENT,debt_consolidation,0
338,34723.24,42142.99,1.1,0.559,0,36,21.58,MORTGAGE,home_improvement,1
335,62161.22,25988.54,5.1,0.334,0,36,22.99,MORTGAGE,credit_card,1
449,72537.17,32662.62,0.3,0.738,0,36,18.0,MORTGAGE,debt_consolidation,0
755,37624.71,6025.37,0.7,0.316,0,36,7.53,RENT,debt_consolidation,0
523,47828.84,29024.52,11.0,0.037,0,60,18.05,RENT,debt_consolidation,0
652,32765.26,17233.79,3.3,0.348,0,36,11.73,MORTGAGE,debt_consolidation,0
318,29290.49,20802.77,3.8,0.26,0,60,22.4,MORTGAGE,home_improvement,1
705,78163.49,31015.13,10.0,0.173,0,60,9.75,RENT,credit_card,0
337,38204.16,36038.41,8.6,0.461,2,36,20.14,MORTGAGE,major_purchase,1
692,16545.58,16372.07,5.4,0.146,0,60,11.47,MORTGAGE,other,0
381,108489.67,39422.42,2.6,0.32,0,60,18.48,RENT,debt_consolidation,0
772,34168.42,10635.57,4.9,0.1,0,60,7.75,MORTGAGE,debt_consolidation,0
463,43876.41,25767.52,8.1,0.236,0,60,17.11,RENT,debt_consolidation,0
401,102580.99,7655.68,14.0,0.495,0,36,20.58,MORTGAGE,credit_card,0
485,45991.69,13726.99,6.7,0.443,0,60,14.93,RENT,major_purchase,0
300,45546.93,40398.1,0.4,0.255,0,36,23.27,MORTGAGE,debt_consolidation,0
390,28206.91,1508.5,12.0,0.101,0,60,20.31,MORTGAGE,major_purchase,0
629,23489.88,41286.89,0.0,0.651,0,36,13.13,RENT,debt_consolidation,0
465,45484.47,15449.69,8.8,0.162,0,36,18.04,OWN,home_improvement,0
494,57714.54,31615.0,4.0,0.244,0,60,15.0,MORTGAGE,major_purchase,0
744,56245.79,5035.6,6.7,0.221,1,60,7.4,MORTGAGE,other,0
368,39475.38,29215.94,0.7,0.184,0,60,17.84,MORTGAGE,credit_card,0
518,49469.72,41016.3,3.7,0.243,0,36,15.19,MORTGAGE,debt_consolidation,0
402,21445.19,25428.88,3.4,0.23,0,60,19.39,MORTGAGE,credit_card,1
566,60299.26,16933.35,2.7,0.493,0,36,13.07,RENT,credit_card,0
482,52713.8,35917.42,3.0,0.308,0,60,17.39,RENT,home_improvement,0
325,119151.06,32359.92,7.8,0.294,0,36,21.06,OWN,credit_card,0
338,49186.08,6178.47,6.9,0.339,0,36,20.88,MORTGAGE,debt_consolidation,0
769,32073.93,30290.87,1.7,0.357,2,36,9.08,RENT,debt_consolidation,0
331,47914.55,30244.86,2.6,0.478,2,36,21.1,OWN,other,1
731,42297.79,34084.53,4.0,0.066,3,60,8.03,RENT,credit_card,0
804,59612.38,14917.5,2.3,0.113,0,36,9.2,MORTGAGE,credit_card,0
556,49617.63,18656.23,23.4,0.018,0,60,15.19,RENT,debt_consolidation,0
471,27806.47,43241.67,1.5,0.072,0,36,15.67,RENT,debt_consolidation,0
727,23480.26,26232.1,2.6,0.388,1,36,9.31,MORTGAGE,credit_card,0
841,55177.4,23374.22,8.9,0.144,0,60,6.45,RENT,credit_card,0
366,91345.25,44421.39,21.8,0.14,0,36,18.63,OWN,debt_consolidation,0
831,50802.79,11100.54,2.8,0.209,0,36,7.48,OWN,major_purchase,0
819,70684.66,18509.22,3.4,0.386,0,36,5.55,RENT,other,0
378,77324.34,34434.88,9.4,0.242,3,36,21.76,OWN,debt_consolidation,1
330,55273.91,32376.43,0.0,0.255,0,36,22.24,OWN,home_improvement,1
693,33978.35,43534.83,1.0,0.292,0,60,9.74,RENT,debt_consolidation,0
342,53524.17,29789.21,9.3,0.501,0,36,19.49,RENT,debt_consolidation,0
631,84388.19,14776.18,1.5,0.368,0,36,12.53,MORTGAGE,debt_consolidation,0
335,62221.18,18496.69,3.8,0.111,0,36,19.29,RENT,debt_consolidation,1
680,68645.47,4947.37,20.0,0.401,0,60,10.73,MORTGAGE,credit_card,0
427,39809.23,41643.69,1.1,0.352,0,60,18.27,MORTGAGE,debt_consolidation,1
353,44754.21,6661.39,1.8,0.474,0,36,20.9,MORTGAGE,debt_consolidation,1
336,46470.49,25010.96,17.5,0.239,0,60,22.12,MORTGAGE,debt_consolidation,1
403,47901.3,18661.39,12.2,0.166,0,36,20.01,MORTGAGE,home_improvement,0
597,82915.83,6905.84,2.8,0.373,0,36,14.51,MORTGAGE,other,0
342,17047.72,13891.66,3.0,0.247,2,36,21.22,OWN,debt_consolidation,1
742,49699.11,28877.04,0.9,0.248,0,60,9.32,RENT,debt_consolidation,0
632,47298.16,2375.07,7.4,0.317,0,36,11.54,RENT,debt_consolidation,0
463,26445.06,43503.54,0.4,0.558,1,60,14.88,RENT,other,1
843,66323.21,41000.21,15.6,0.406,0,36,6.36,MORTGAGE,major_purchase,0
662,35382.58,4722.46,2.6,0.508,0,36,10.0,RENT,credit_card,0
670,41745.01,39207.56,0.4,0.254,1,60,11.36,MORTGAGE,debt_consolidation,0
395,112639.96,15457.13,6.4,0.368,1,36,16.52,RENT,credit_card,1
691,77225.74,3970.2,8.2,0.154,3,60,9.16,RENT,debt_consolidation,0
608,63482.47,14468.96,2.7,0.335,0,36,12.12,MORTGAGE,debt_consolidation,0
842,58183.07,36591.05,5.3,0.099,1,36,10.02,RENT,credit_card,0
563,45519.4,30296.58,4.0,0.31,0,36,13.44,MORTGAGE,home_improvement,0
673,120537.93,11496.62,10.2,0.041,0,60,10.61,MORTGAGE,major_purchase,0
487,70331.53,32643.76,3.3,0.055,0,36,16.62,MORTGAGE,debt_consolidation,0
322,34985.97,32144.13,15.1,0.249,0,60,22.3,OWN,credit_card,0
370,26106.88,33685.9,7.8,0.162,0,36,19.08,RENT,home_improvement,0
777,63264.34,24788.89,4.5,0.314,0,36,5.77,RENT,other,0
706,47803.73,37033.61,1.6,0.365,1,60,8.31,RENT,other,0
500,25770.3,29219.94,1.2,0.137,0,36,15.77,OWN,debt_consolidation,0
684,59448.39,6517.57,9.6,0.273,1,60,12.65,MORTGAGE,credit_card,0
302,43431.39,36651.26,1.4,0.242,0,60,20.72,OWN,other,0
320,62242.87,15245.8,3.3,0.451,0,36,22.34,OWN,credit_card,0
579,59801.32,32021.53,1.8,0.495,0,36,13.27,OWN,debt_consolidation,0
644,37282.57,30705.8,2.8,0.21,1,60,11.75,RENT,home_improvement,0
816,65171.67,15780.15,0.1,0.514,0,36,5.59,MORTGAGE,credit_card,0
718,39180.82,8114.08,1.2,0.278,1,36,10.29,RENT,major_purchase,0
441,40344.21,31578.16,5.5,0.176,1,36,18.58,RENT,other,0
749,38579.56,38357.03,6.8,0.118,0,60,6.91,RENT,credit_card,0
570,81547.3,37882.18,11.3,0.261,0,36,13.14,OWN,credit_card,0
755,43206.34,28566.21,1.4,0.28,0,60,8.61,MORTGAGE,credit_card,0
395,90907.65,11005.92,0.5,0.666,0,36,19.85,MORTGAGE,credit_card,0
314,109378.34,14913.24,1.0,0.515,0,60,24.44,MORTGAGE,credit_card,1
331,35156.91,34203.62,3.5,0.424,0,36,20.3,MORTGAGE,home_improvement,0
845,13168.09,19077.57,1.0,0.416,0,60,4.0,RENT,debt_consolidation,0
344,78435.29,33229.89,3.2,0.408,0,36,20.01,MORTGAGE,major_purchase,1
817,42028.9,14615.8,8.2,0.095,0,36,7.37,RENT,major_purchase,0
700,33197.04,1278.0,9.8,0.347,0,36,10.93,MORTGAGE,debt_consolidation,0
380,37611.94,27553.56,5.3,0.385,1,60,19.42,RENT,debt_consolidation,0
776,40673.57,27440.32,3.8,0.469,0,60,6.85,MORTGAGE,home_improvement,0
379,87880.82,28612.41,3.4,0.248,0,36,20.14,MORTGAGE,other,0
378,52678.36,12800.17,4.3,0.091,0,60,19.84,OWN,debt_consolidation,0
617,87344.85,36687.12,3.2,0.497,0,60,13.06,RENT,major_purchase,0
458,61230.4,22448.54,0.1,0.258,0,36,16.52,RENT,other,0
460,42652.71,34545.07,3.1,0.016,0,36,18.36,RENT,major_purchase,0
407,41123.67,27888.11,1.6,0.215,1,36,19.11,MORTGAGE,credit_card,1
634,63115.64,19307.12,0.1,0.406,1,36,12.15,MORTGAGE,other,0
314,70911.76,30903.58,1.3,0.62,0,36,22.84,MORTGAGE,debt_consolidation,1
435,76769.04,26299.0,4.7,0.368,0,60,17.64,RENT,major_purchase,0
604,43578.0,23471.29,0.0,0.344,1,60,14.22,RENT,home_improvement,0
568,53042.18,29536.66,0.5,0.363,0,60,13.51,RENT,credit_card,0
685,63755.98,4781.31,1.9,0.237,0,60,9.43,MORTGAGE,major_purchase,0
419,41242.14,41051.49,4.2,0.328,1,36,18.51,MORTGAGE,home_improvement,1
656,29415.5,15743.61,4.0,0.244,0,60,9.17,OWN,major_purchase,0
718,34104.27,10886.49,3.6,0.432,0,60,10.25,RENT,debt_consolidation,0
513,43981.93,34959.04,5.0,0.096,0,36,17.04,RENT,credit_card,0
441,66038.5,11173.76,0.1,0.35,0,36,20.79,RENT,credit_card,0
605,86382.46,44813.86,0.5,0.356,0,36,14.35,MORTGAGE,home_improvement,1
618,26629.6,19501.67,11.9,0.231,0,60,14.91,MORTGAGE,home_improvement,0
351,37466.21,14051.47,1.6,0.181,0,60,20.87,MORTGAGE,home_improvement,0
611,41729.43,3730.86,6.8,0.627,1,36,14.63,RENT,major_purchase,0
385,70096.12,2839.38,0.3,0.313,0,36,19.75,MORTGAGE,debt_consolidation,1
613,38651.86,5186.18,2.6,0.205,0,60,14.6,MORTGAGE,credit_card,0
813,40401.43,1221.44,3.1,0.028,0,36,4.48,RENT,credit_card,0
595,25967.56,15391.96,5.0,0.451,0,60,12.08,OWN,home_improvement,0
719,60933.19,14659.99,9.9,0.32,0,60,9.36,RENT,credit_card,0
470,45586.66,19924.04,2.6,0.35,0,60,18.11,RENT,debt_consolidation,0
808,36522.35,11248.61,0.8,0.134,0,36,8.09,RENT,debt_consolidation,0
747,43617.73,3760.61,3.1,0.507,0,60,7.87,MORTGAGE,debt_consolidation,0
805,81401.42,4131.15,0.3,0.402,0,60,5.61,MORTGAGE,credit_card,0
708,31188.38,9014.44,8.1,0.489,0,36,9.97,MORTGAGE,home_improvement,0
657,33565.47,14929.94,3.0,0.065,1,60,11.05,RENT,credit_card,0
589,86121.43,7511.65,0.5,0.121,0,36,13.11,MORTGAGE,debt_consolidation,0
811,50721.17,17065.18,1.4,0.04,0,60,6.8,MORTGAGE,debt_consolidation,0
767,66263.16,41577.69,5.3,0.306,0,60,8.14,RENT,home_improvement,0
529,58734.84,12510.53,4.8,0.305,0,60,16.5,OWN,debt_consolidation,0
347,48247.51,8409.57,0.7,0.21,1,60,21.71,OWN,debt_consolidation,0
301,41909.4,30250.16,0.3,0.512,0,60,21.44,RENT,debt_consolidation,1
428,71267.89,22598.77,8.4,0.504,0,60,17.81,MORTGAGE,debt_consolidation,0
334,82706.33,3079.18,0.0,0.387,1,36,21.97,RENT,major_purchase,0
416,79848.37,35663.52,2.2,0.137,0,60,18.95,MORTGAGE,debt_consolidation,0
360,28754.16,32475.09,2.0,0.573,3,60,21.37,RENT,debt_consolidation,1
840,88186.57,44001.13,2.0,0.116,1,60,6.89,RENT,debt_consolidation,0
352,41728.06,42285.49,1.6,0.155,0,36,20.45,RENT,major_purchase,0
645,34899.81,26706.92,4.7,0.316,0,60,12.21,RENT,major_purchase,0
493,45424.3,31184.94,9.1,0.121,0,36,14.11,RENT,credit_card,0
395,71254.11,19018.3,4.5,0.419,0,36,18.48,MORTGAGE,home_improvement,0
686,62517.94,40092.56,2.8,0.338,0,60,12.54,RENT,major_purchase,0
834,43698.81,25323.59,6.6,0.245,0,36,7.72,RENT,debt_consolidation,0
735,71464.04,15324.26,1.5,0.308,1,36,9.04,RENT,credit_card,0
837,52205.19,1417.63,2.1,0.393,1,36,5.05,MORTGAGE,debt_consolidation,0
625,37879.41,26803.79,3.2,0.373,0,36,13.33,RENT,debt_consolidation,0
671,35645.71,24119.09,9.8,0.364,0,36,8.89,MORTGAGE,credit_card,0
380,58959.48,36722.6,0.3,0.25,0,36,20.25,OWN,debt_consolidation,1
769,47233.89,9228.2,0.8,0.139,2,60,8.42,OWN,debt_consolidation,0
712,26397.45,36877.66,3.5,0.38,0,36,9.69,RENT,debt_consolidation,0
439,71770.06,1672.48,0.3,0.161,0,60,19.22,OWN,major_purchase,0
495,39492.9,26841.79,4.8,0.385,0,36,17.41,OWN,major_purchase,0
636,100353.46,18461.51,0.3,0.261,1,36,13.15,RENT,major_purchase,0
307,26072.97,15586.9,2.0,0.067,0,36,23.67,OWN,home_improvement,0
750,45192.26,20065.02,6.7,0.061,0,36,8.24,OWN,debt_consolidation,0
454,35775.19,10838.03,4.8,0.238,0,60,16.88,MORTGAGE,home_improvement,0
341,31604.66,9070.73,5.4,0.034,2,60,20.89,MORTGAGE,credit_card,1
482,39377.28,36424.7,8.0,0.273,0,60,18.87,OWN,debt_consolidation,0
760,108744.4,11021.37,7.1,0.139,0,60,6.65,RENT,debt_consolidation,0
451,52287.71,33426.77,8.9,0.394,0,36,16.97,MORTGAGE,debt_consolidation,1
597,34328.51,32299.86,5.6,0.489,0,36,12.62,OWN,major_purchase,1
747,21528.16,2469.62,0.8,0.325,0,60,9.59,MORTGAGE,home_improvement,0
318,22592.81,39767.19,1.2,0.384,0,36,20.1,RENT,credit_card,1
718,38506.86,35731.63,6.2,0.139,0,60,9.92,RENT,other,0
459,36858.46,36026.96,11.6,0.596,0,36,19.43,OWN,credit_card,0
683,44319.37,36604.41,2.7,0.071,1,36,9.38,MORTGAGE,credit_card,0
403,17632.82,26632.34,4.1,0.488,0,36,17.97,MORTGAGE,credit_card,0
376,47039.52,44708.76,9.1,0.335,0,36,19.94,RENT,debt_consolidation,0
734,77845.27,8882.69,6.2,0.456,2,36,10.47,MORTGAGE,debt_consolidation,0
745,101750.45,4182.78,7.7,0.217,0,36,9.28,RENT,debt_consolidation,0
840,20899.89,31983.37,0.9,0.149,1,60,7.44,OWN,debt_consolidation,0
673,34179.22,13933.24,0.6,0.494,0,36,12.28,MORTGAGE,debt_consolidation,0
556,33376.08,27762.26,12.1,0.121,1,36,13.19,MORTGAGE,debt_consolidation,0
407,52343.06,18234.87,1.9,0.385,1,60,18.72,OWN,credit_card,0
462,28313.74,15675.06,1.2,0.278,0,60,14.88,MORTGAGE,debt_consolidation,0
657,104507.95,40302.94,0.3,0.258,0,36,12.25,MORTGAGE,debt_consolidation,0
490,49990.34,7249.91,0.4,0.246,0,36,19.03,MORTGAGE,credit_card,1
566,46378.17,9315.37,4.5,0.103,1,36,13.55,OWN,debt_consolidation,0
392,100380.29,30385.0,17.2,0.535,0,60,18.95,OWN,credit_card,1
542,48668.08,35434.44,2.3,0.498,0,36,14.12,MORTGAGE,credit_card,0
431,58696.57,37617.44,9.5,0.233,2,60,19.98,RENT,debt_consolidation,0
361,34966.33,11170.59,9.3,0.424,0,36,21.0,MORTGAGE,debt_consolidation,0
372,26456.95,39812.99,2.5,0.09,0,60,19.55,RENT,debt_consolidation,1
585,37247.39,27820.23,2.8,0.136,0,36,12.06,RENT,major_purchase,0
501,131155.53,37221.61,3.0,0.707,2,60,15.82,RENT,credit_card,1
355,65176.84,4014.97,12.3,0.247,0,36,19.12,MORTGAGE,home_improvement,0
583,55466.84,16703.35,1.5,0.435,0,60,13.64,RENT,major_purchase,0
390,31591.14,24094.02,0.5,0.219,3,36,19.56,MORTGAGE,major_purchase,1
308,73870.06,26386.11,1.3,0.157,0,36,20.73,OWN,major_purchase,1
373,26609.88,5359.15,4.8,0.408,0,36,19.41,RENT,debt_consolidation,0
547,24217.35,24700.96,5.0,0.071,0,36,15.99,MORTGAGE,home_improvement,0
825,38120.25,30281.4,8.0,0.617,0,36,5.97,RENT,debt_consolidation,0
433,118127.63,16910.18,4.4,0.514,2,36,20.03,RENT,home_improvement,1
456,115157.08,23032.53,0.1,0.375,0,36,18.09,RENT,credit_card,0
433,40012.35,13872.92,15.7,0.338,0,60,18.55,MORTGAGE,other,0
495,36192.62,39302.01,21.1,0.096,0,36,16.9,MORTGAGE,credit_card,0
695,23431.51,27365.09,3.5,0.161,0,60,7.84,MORTGAGE,major_purchase,0
477,50772.69,25256.05,2.1,0.15,2,36,17.98,RENT,debt_consolidation,0
662,52728.2,42551.73,0.6,0.215,1,60,12.88,RENT,debt_consolidation,0
794,69933.52,30256.99,0.3,0.187,2,36,8.29,MORTGAGE,major_purchase,0
821,73852.0,13312.23,0.6,0.398,0,60,5.18,RENT,home_improvement,0
610,44853.65,29237.14,12.9,0.328,0,60,13.53,MORTGAGE,debt_consolidation,0
692,62957.33,43311.43,15.7,0.107,0,36,9.36,OWN,debt_consolidation,0
806,35764.55,2036.56,1.2,0.266,0,36,8.14,MORTGAGE,major_purchase,0
733,62421.76,28570.0,1.6,0.391,0,36,10.14,MORTGAGE,credit_card,0
465,39016.72,7900.74,5.3,0.434,0,60,16.76,RENT,credit_card,0
372,60280.04,36924.22,3.6,0.308,0,60,20.21,MORTGAGE,debt_consolidation,1
363,58123.52,29190.12,20.0,0.037,0,36,20.54,MORTGAGE,debt_consolidation,0
786,50562.31,42227.54,4.0,0.307,0,36,9.4,MORTGAGE,major_purchase,0
606,70090.52,30461.43,2.0,0.463,0,36,13.69,MORTGAGE,debt_consolidation,0
463,24180.95,1757.63,14.4,0.447,0,36,16.1,OWN,home_improvement,1
490,30357.16,23455.57,0.5,0.102,3,36,14.36,RENT,debt_consolidation,0
455,43411.22,40761.39,0.6,0.132,0,60,19.15,RENT,debt_consolidation,0
741,25604.71,11221.33,1.7,0.735,0,60,7.6,RENT,credit_card,0
637,40819.33,4647.44,4.1,0.352,0,36,10.81,RENT,credit_card,0
784,41415.74,32675.07,19.4,0.275,0,36,7.37,RENT,other,0
466,88376.18,23110.38,5.5,0.183,1,36,16.65,RENT,debt_consolidation,0
560,52268.03,3094.19,1.2,0.08,0,60,12.55,RENT,home_improvement,0
367,77904.84,13316.27,7.6,0.194,0,36,20.13,MORTGAGE,major_purchase,0
835,56148.41,15376.94,1.6,0.327,0,36,4.95,OWN,debt_consolidation,0
582,38520.65,30385.91,3.1,0.316,0,36,14.27,MORTGAGE,home_improvement,0
604,52061.06,21750.41,10.0,0.233,0,36,13.75,MORTGAGE,major_purchase,0
527,68066.6,22436.37,0.0,0.274,0,60,16.72,RENT,debt_consolidation,0
449,83870.62,36490.56,8.0,0.227,0,36,18.22,RENT,major_purchase,1
822,46187.31,13250.35,4.6,0.184,0,36,7.59,RENT,other,0
569,23356.26,30593.2,4.4,0.282,2,60,12.4,RENT,debt_consolidation,0
671,22629.03,17172.52,6.6,0.03,0,36,10.22,MORTGAGE,debt_consolidation,0
320,42324.2,19408.28,1.8,0.19,0,36,21.24,MORTGAGE,other,0
452,17119.0,25459.71,0.4,0.18,0,60,18.61,RENT,debt_consolidation,1
743,109951.76,31608.46,0.1,0.217,0,36,9.05,MORTGAGE,debt_consolidation,0
348,64126.95,42588.59,11.3,0.474,2,60,20.28,RENT,credit_card,1
355,36825.65,12836.49,6.5,0.312,0,60,21.1,RENT,home_improvement,1
746,29752.21,5564.79,1.9,0.482,0,60,6.73,RENT,other,0
470,77858.91,19866.84,2.8,0.442,0,36,15.83,MORTGAGE,credit_card,0
450,29698.84,25055.5,9.2,0.077,0,60,17.85,RENT,major_purchase,0
611,31001.72,11032.16,1.6,0.247,0,36,12.99,OWN,debt_consolidation,0
407,34728.79,40181.81,2.4,0.203,0,36,19.45,RENT,home_improvement,1
323,51603.22,36149.27,5.9,0.568,0,36,21.65,OWN,debt_consolidation,1
302,64819.31,22721.21,2.2,0.19,0,36,22.42,RENT,major_purchase,1
343,83843.1,20802.81,2.4,0.352,0,36,20.05,OWN,credit_card,0
387,78451.59,2792.62,13.9,0.418,0,36,21.07,RENT,home_improvement,0
683,49037.87,24623.15,2.0,0.238,0,60,9.59,RENT,credit_card,0
464,77593.19,27212.87,3.0,0.518,0,60,16.94,RENT,credit_card,1
339,36244.76,40231.8,4.4,0.273,0,36,20.9,RENT,home_improvement,0
307,21603.49,23048.31,0.7,0.147,0,60,22.56,MORTGAGE,debt_consolidation,0
562,36242.62,7924.61,7.1,0.243,0,60,13.26,OWN,debt_consolidation,0
762,34104.44,8922.5,0.4,0.318,0,36,8.46,RENT,debt_consolidation,0
486,36886.68,8034.17,5.1,0.217,0,60,17.84,RENT,credit_card,0
335,31833.72,42295.53,0.4,0.318,0,60,20.98,RENT,debt_consolidation,1
425,39834.98,35909.13,15.0,0.353,0,36,18.56,OWN,other,0
575,64796.56,37289.71,18.7,0.209,1,36,13.54,RENT,debt_consolidation,0
404,106071.18,37979.07,9.3,0.145,0,60,18.98,RENT,credit_card,0
839,22552.34,5207.92,1.5,0.554,0,60,6.28,RENT,debt_consolidation,0
720,27460.93,31895.78,6.6,0.188,0,36,10.27,RENT,credit_card,0
489,34332.55,31990.82,7.4,0.264,0,60,15.02,RENT,other,0
824,69188.08,10892.16,3.3,0.171,0,36,6.59,MORTGAGE,home_improvement,0
479,44702.01,22589.29,3.0,0.365,1,36,16.96,RENT,credit_card,0
377,35388.81,30146.96,0.9,0.158,0,36,20.72,OWN,home_improvement,0
816,67678.91,40482.8,8.7,0.492,0,36,7.79,MORTGAGE,credit_card,0
828,75385.91,5858.72,3.6,0.192,0,36,8.31,RENT,debt_consolidation,0
472,48608.71,40256.5,5.3,0.151,0,36,17.02,RENT,debt_consolidation,0
627,33951.94,41586.26,1.0,0.499,0,36,10.92,RENT,credit_card,0
395,55360.73,41638.83,0.4,0.208,0,36,19.15,MORTGAGE,home_improvement,1
653,44135.92,1212.74,0.0,0.54,0,60,9.79,MORTGAGE,debt_consolidation,0
680,43982.37,10723.95,9.1,0.38,0,36,8.99,RENT,credit_card,0
691,38926.09,31414.79,10.3,0.478,0,36,9.86,RENT,debt_consolidation,0
613,74327.96,15156.55,7.0,0.374,0,36,13.18,OWN,home_improvement,0
687,54854.86,3687.66,7.3,0.531,0,60,9.45,RENT,debt_consolidation,0
605,78125.0,34569.45,8.1,0.436,1,60,14.72,RENT,debt_consolidation,1
751,89442.1,2258.06,6.7,0.696,0,60,9.15,RENT,credit_card,0
398,60267.08,20624.94,4.9,0.093,1,36,20.64,OWN,credit_card,0
566,39029.98,42693.35,8.7,0.547,0,36,16.35,MORTGAGE,credit_card,1
529,78287.78,20370.24,4.8,0.306,0,60,16.52,MORTGAGE,debt_consolidation,0
593,60448.63,41123.04,5.7,0.142,3,36,12.9,MORTGAGE,major_purchase,0
378,158184.21,18996.19,0.2,0.268,0,36,18.47,RENT,credit_card,0
478,56361.77,16254.19,0.9,0.148,0,60,15.69,RENT,credit_card,0
825,67101.36,5724.84,0.6,0.437,0,36,6.89,RENT,debt_consolidation,0
357,55864.86,16756.0,6.7,0.262,0,36,19.81,RENT,debt_consolidation,1
650,46882.78,15827.41,9.9,0.302,0,60,10.57,MORTGAGE,home_improvement,0
666,43631.9,38248.25,0.2,0.144,1,36,12.06,MORTGAGE,credit_card,0
561,55960.97,41476.27,0.1,0.159,0,36,15.02,MORTGAGE,credit_card,0
318,61977.65,1964.92,15.2,0.179,0,60,20.37,OWN,credit_card,1
318,82411.03,5323.28,12.6,0.092,0,36,20.81,OWN,home_improvement,0
451,56330.01,29302.05,1.7,0.114,1,36,15.84,OWN,credit_card,0
356,39803.09,22328.69,2.2,0.196,2,36,20.47,MORTGAGE,credit_card,1
351,42315.8,14062.66,3.4,0.184,0,36,19.97,MORTGAGE,other,1
388,27029.34,12435.91,4.5,0.185,0,60,20.62,RENT,credit_card,0
405,103522.7,10885.68,14.8,0.661,0,36,18.92,RENT,debt_consolidation,0
762,38425.32,24119.84,0.8,0.606,0,60,7.64,OWN,debt_consolidation,0
651,75761.7,1769.12,2.2,0.334,0,60,11.8,RENT,credit_card,0
316,55517.18,33510.91,8.0,0.239,0,60,21.16,RENT,debt_consolidation,1
646,56200.41,14217.07,9.6,0.205,2,36,11.0,RENT,debt_consolidation,0
375,46497.25,19780.58,0.4,0.439,0,36,19.62,RENT,credit_card,0
532,34388.95,24190.3,3.6,0.056,0,60,13.63,OWN,credit_card,0
320,31702.76,10299.82,2.9,0.204,0,36,21.56,OWN,major_purchase,0
349,106703.52,39882.92,3.2,0.57,1,36,20.81,RENT,debt_consolidation,1
373,51600.29,31012.1,3.6,0.275,2,60,21.12,MORTGAGE,home_improvement,1
538,81338.15,39293.04,0.3,0.268,0,36,15.24,MORTGAGE,home_improvement,0
555,91418.96,21919.83,2.2,0.086,2,60,13.36,RENT,major_purchase,0
494,40746.24,20028.26,0.1,0.155,1,36,12.64,RENT,major_purchase,0
641,59312.63,11434.27,3.2,0.321,0,36,10.72,RENT,other,0
696,50023.83,24972.98,3.9,0.284,0,36,10.83,RENT,debt_consolidation,0
701,29122.13,27099.2,6.8,0.297,2,60,11.77,MORTGAGE,debt_consolidation,0
619,45095.33,19476.63,3.9,0.517,0,36,12.81,RENT,other,0
600,63855.5,7396.83,9.7,0.412,0,60,12.26,OWN,major_purchase,0
570,39161.01,13016.6,2.0,0.435,0,60,14.41,MORTGAGE,major_purchase,0
431,42354.1,1627.07,0.9,0.159,0,36,15.27,RENT,credit_card,0
568,45341.81,15042.11,1.2,0.301,0,36,14.23,MORTGAGE,other,0
305,126777.42,26553.39,3.9,0.421,0,36,22.55,RENT,credit_card,0
832,21475.71,43051.29,1.2,0.361,1,60,5.56,OWN,debt_consolidation,0
503,61435.28,8827.46,9.8,0.488,0,60,17.26,MORTGAGE,other,0
716,43739.09,3440.44,16.5,0.405,1,36,11.58,OWN,debt_consolidation,0
827,36743.08,14037.7,1.6,0.253,3,60,7.34,MORTGAGE,other,0
573,43258.8,7899.1,17.3,0.344,0,60,14.5,MORTGAGE,credit_card,0
774,66192.29,31602.84,3.9,0.364,1,36,4.04,MORTGAGE,home_improvement,0
564,67916.59,1252.96,1.4,0.27,0,36,14.68,MORTGAGE,credit_card,0
372,53300.86,44158.15,1.2,0.188,0,36,21.06,RENT,credit_card,0
314,80156.29,38649.33,3.6,0.093,0,36,21.44,RENT,other,0
374,86766.41,22589.51,2.5,0.317,0,36,20.82,MORTGAGE,home_improvement,0
819,70782.65,41521.46,19.0,0.086,0,60,7.07,MORTGAGE,major_purchase,0
561,38338.63,28634.61,4.3,0.766,0,36,14.46,RENT,credit_card,1
475,61236.5,44725.65,3.3,0.187,0,60,17.49,MORTGAGE,debt_consolidation,0
545,61367.78,13245.47,1.9,0.547,0,60,14.65,RENT,other,0
441,33960.92,44863.87,10.0,0.326,0,36,16.98,MORTGAGE,other,0
779,24191.4,8930.88,12.5,0.131,1,60,7.76,RENT,debt_consolidation,0
850,19727.15,16550.41,6.0,0.4,0,60,5.58,MORTGAGE,major_purchase,0
346,50586.24,42154.26,9.6,0.215,0,36,21.12,MORTGAGE,credit_card,0
695,56056.64,17303.86,3.1,0.119,0,36,9.44,RENT,credit_card,0
484,28801.95,10232.8,5.5,0.175,1,36,18.04,RENT,debt_consolidation,0
326,78489.06,3617.43,7.6,0.217,1,60,21.63,RENT,major_purchase,1
808,52496.31,7554.16,2.7,0.146,0,60,8.66,RENT,other,0
334,89971.99,16629.83,21.8,0.301,0,36,20.71,OWN,debt_consolidation,0
